stop_id,stop_name,stop_lat,stop_lon
stop_3_117,- Monumento via Rizal Ave - Stop 117,14.610941498845294,120.98248878349834
stop_3_119,- Monumento via Rizal Ave - Stop 119,14.611841449022917,120.98256391672196
stop_3_121,- Monumento via Rizal Ave - Stop 121,14.612742223140131,120.98262842021124
stop_3_123,- Monumento via Rizal Ave - Stop 123,14.613644096497042,120.98267133466892
stop_3_125,- Monumento via Rizal Ave - Stop 125,14.614546766497156,120.98269857790108
stop_3_127,- Monumento via Rizal Ave - Stop 127,14.615449439004472,120.98272573794588
stop_3_129,- Monumento via Rizal Ave - Stop 129,14.616352111511786,120.98275289799072
stop_3_131,- Monumento via Rizal Ave - Stop 131,14.617254713986112,120.98278220748584
stop_3_133,- Monumento via Rizal Ave - Stop 133,14.618157239987667,120.98281386408092
stop_3_135,- Monumento via Rizal Ave - Stop 135,14.619059765989224,120.98284552067598
stop_3_137,- Monumento via Rizal Ave - Stop 137,14.619962541019705,120.9828676895599
stop_3_139,- Monumento via Rizal Ave - Stop 139,14.62086548498878,120.9828834220805
stop_3_141,- Monumento via Rizal Ave - Stop 141,14.621768428957855,120.98289915460111
stop_3_143,- Monumento via Rizal Ave - Stop 143,14.622671000423129,120.9829291337408
stop_3_145,- Monumento via Rizal Ave - Stop 145,14.623573532777815,120.982960608687
stop_3_147,- Monumento via Rizal Ave - Stop 147,14.624475998192562,120.98299392057407
stop_3_149,- Monumento via Rizal Ave - Stop 149,14.625378427612416,120.98302822021952
stop_3_151,- Monumento via Rizal Ave - Stop 151,14.62628085703227,120.98306251986496
stop_3_153,- Monumento via Rizal Ave - Stop 153,14.627183542839903,120.9830883500873
stop_3_155,- Monumento via Rizal Ave - Stop 155,14.628086394541992,120.98310870021102
stop_3_157,- Monumento via Rizal Ave - Stop 157,14.628971367751785,120.98294831178735
stop_3_159,- Monumento via Rizal Ave - Stop 159,14.62967625074564,120.98239991918832
stop_3_161,- Monumento via Rizal Ave - Stop 161,14.63033167960663,120.98177865569215
stop_3_163,- Monumento via Rizal Ave - Stop 163,14.630994967609782,120.98116619491236
stop_3_165,- Monumento via Rizal Ave - Stop 165,14.631793406810392,120.98076516157772
stop_3_167,- Monumento via Rizal Ave - Stop 167,14.63268476346618,120.98080002774772
stop_3_169,- Monumento via Rizal Ave - Stop 169,14.633511020365155,120.98116215815728
stop_3_171,- Monumento via Rizal Ave - Stop 171,14.634323615078056,120.98155616977648
stop_3_173,- Monumento via Rizal Ave - Stop 173,14.635136209790955,120.98195018139567
stop_3_175,- Monumento via Rizal Ave - Stop 175,14.635948804503853,120.98234419301488
stop_3_177,- Monumento via Rizal Ave - Stop 177,14.636768213566882,120.98272360254096
stop_3_179,- Monumento via Rizal Ave - Stop 179,14.637590190474931,120.98309754092762
stop_3_181,- Monumento via Rizal Ave - Stop 181,14.638443940738595,120.98337671942647
stop_3_183,- Monumento via Rizal Ave - Stop 183,14.639344526305942,120.98343568709652
stop_3_185,- Monumento via Rizal Ave - Stop 185,14.640247205049029,120.98346263783807
stop_3_187,- Monumento via Rizal Ave - Stop 187,14.641149828001186,120.98349139770136
stop_3_189,- Monumento via Rizal Ave - Stop 189,14.642052450953344,120.98352015756464
stop_3_191,- Monumento via Rizal Ave - Stop 191,14.6429550739055,120.98354891742792
stop_3_193,- Monumento via Rizal Ave - Stop 193,14.643857696857657,120.9835776772912
stop_3_194,- Monumento via Rizal Ave - Stop 194,14.644309008333735,120.98359205722284
stop_4_001,onumento - Vito Cruz via Rizal Ave. - Stop 1,14.644276156815335,120.98346979258208
stop_4_003,onumento - Vito Cruz via Rizal Ave. - Stop 3,14.643373501341728,120.983446167553
stop_4_005,onumento - Vito Cruz via Rizal Ave. - Stop 5,14.642470857554478,120.9834221151338
stop_4_007,onumento - Vito Cruz via Rizal Ave. - Stop 7,14.641568258885563,120.98339641295128
stop_4_009,onumento - Vito Cruz via Rizal Ave. - Stop 9,14.640665592705949,120.9833732005794
stop_4_011,onumento - Vito Cruz via Rizal Ave. - Stop 11,14.639763135266342,120.9833437011242
stop_4_013,onumento - Vito Cruz via Rizal Ave. - Stop 13,14.638861041764557,120.9833040599454
stop_4_015,onumento - Vito Cruz via Rizal Ave. - Stop 15,14.637986314318322,120.98311226217872
stop_4_017,onumento - Vito Cruz via Rizal Ave. - Stop 17,14.637159472649287,120.98275102434548
stop_4_019,onumento - Vito Cruz via Rizal Ave. - Stop 19,14.636339598000148,120.9823729805933
stop_4_021,onumento - Vito Cruz via Rizal Ave. - Stop 21,14.635521846815818,120.98199011264344
stop_4_023,onumento - Vito Cruz via Rizal Ave. - Stop 23,14.634702238801966,120.98161118290106
stop_4_025,onumento - Vito Cruz via Rizal Ave. - Stop 25,14.633882747704307,120.98123200220805
stop_4_027,onumento - Vito Cruz via Rizal Ave. - Stop 27,14.633065375291665,120.98084827393816
stop_4_029,onumento - Vito Cruz via Rizal Ave. - Stop 29,14.632208585172156,120.98061335561752
stop_4_031,onumento - Vito Cruz via Rizal Ave. - Stop 31,14.631336839828863,120.98081548094662
stop_4_033,onumento - Vito Cruz via Rizal Ave. - Stop 33,14.630634650835566,120.98136895897164
stop_4_035,onumento - Vito Cruz via Rizal Ave. - Stop 35,14.629983345860746,120.98199431875098
stop_4_037,onumento - Vito Cruz via Rizal Ave. - Stop 37,14.629311977595725,120.98259814013257
stop_4_039,onumento - Vito Cruz via Rizal Ave. - Stop 39,14.628494670654582,120.9829560048132
stop_4_041,onumento - Vito Cruz via Rizal Ave. - Stop 41,14.627594624151063,120.98298017209925
stop_4_043,onumento - Vito Cruz via Rizal Ave. - Stop 43,14.62669202798869,120.98295491489644
stop_4_045,onumento - Vito Cruz via Rizal Ave. - Stop 45,14.625789428305916,120.98293002663802
stop_4_047,onumento - Vito Cruz via Rizal Ave. - Stop 47,14.624886868292949,120.98290299944752
stop_4_049,onumento - Vito Cruz via Rizal Ave. - Stop 49,14.623984308279978,120.98287597225706
stop_4_051,onumento - Vito Cruz via Rizal Ave. - Stop 51,14.623081748267008,120.98284894506658
stop_4_053,onumento - Vito Cruz via Rizal Ave. - Stop 53,14.622179019531416,120.98282853185486
stop_4_055,onumento - Vito Cruz via Rizal Ave. - Stop 55,14.621276286541532,120.98280815918044
stop_4_057,onumento - Vito Cruz via Rizal Ave. - Stop 57,14.620373607607949,120.9827854481941
stop_4_059,onumento - Vito Cruz via Rizal Ave. - Stop 59,14.619470928674366,120.98276273720774
stop_4_061,onumento - Vito Cruz via Rizal Ave. - Stop 61,14.61856833063274,120.9827370678386
stop_4_063,onumento - Vito Cruz via Rizal Ave. - Stop 63,14.617666166548071,120.98270040122291
stop_4_065,onumento - Vito Cruz via Rizal Ave. - Stop 65,14.616763507241624,120.98267692309436
stop_4_067,onumento - Vito Cruz via Rizal Ave. - Stop 67,14.615860952469268,120.9826503320194
stop_4_069,onumento - Vito Cruz via Rizal Ave. - Stop 69,14.614958667963174,120.9826155720238
stop_4_071,onumento - Vito Cruz via Rizal Ave. - Stop 71,14.61405609405965,120.98258901275582
stop_4_073,onumento - Vito Cruz via Rizal Ave. - Stop 73,14.613153629901452,120.98256017892145
stop_4_075,onumento - Vito Cruz via Rizal Ave. - Stop 75,14.612253246376849,120.98249211672992
stop_4_077,onumento - Vito Cruz via Rizal Ave. - Stop 77,14.611352726254822,120.98242579848288
stop_4_079,onumento - Vito Cruz via Rizal Ave. - Stop 79,14.610452014274834,120.98236205811918
stop_4_081,onumento - Vito Cruz via Rizal Ave. - Stop 81,14.609553175120173,120.98227659741664
stop_4_083,onumento - Vito Cruz via Rizal Ave. - Stop 83,14.608651751525317,120.98222421082647
stop_4_085,onumento - Vito Cruz via Rizal Ave. - Stop 85,14.60775140498322,120.98215550020012
stop_4_087,onumento - Vito Cruz via Rizal Ave. - Stop 87,14.606851058441128,120.98208678957374
stop_4_089,onumento - Vito Cruz via Rizal Ave. - Stop 89,14.605950656081491,120.98201881662808
stop_4_091,onumento - Vito Cruz via Rizal Ave. - Stop 91,14.605050221548929,120.98195126887752
stop_4_093,onumento - Vito Cruz via Rizal Ave. - Stop 93,14.604149787016365,120.981883721127
stop_4_095,onumento - Vito Cruz via Rizal Ave. - Stop 95,14.603247880850011,120.9818469223418
stop_4_097,onumento - Vito Cruz via Rizal Ave. - Stop 97,14.602345874237324,120.98180651552904
stop_4_099,onumento - Vito Cruz via Rizal Ave. - Stop 99,14.601453159363365,120.98167089097012
stop_4_101,onumento - Vito Cruz via Rizal Ave. - Stop 101,14.60055791480542,120.9815547971634
stop_4_103,onumento - Vito Cruz via Rizal Ave. - Stop 103,14.59981874583417,120.98133287212303
stop_4_105,onumento - Vito Cruz via Rizal Ave. - Stop 105,14.59979268491004,120.98043038910528
stop_4_107,onumento - Vito Cruz via Rizal Ave. - Stop 107,14.599321731980336,120.98003444821845
stop_4_109,onumento - Vito Cruz via Rizal Ave. - Stop 109,14.598588034438112,120.98043269064716
stop_4_111,onumento - Vito Cruz via Rizal Ave. - Stop 111,14.597718808009128,120.9805110125142
stop_4_113,onumento - Vito Cruz via Rizal Ave. - Stop 113,14.596825505413015,120.9803795770965
stop_4_115,onumento - Vito Cruz via Rizal Ave. - Stop 115,14.595936874725668,120.98021932558312
stop_4_117,onumento - Vito Cruz via Rizal Ave. - Stop 117,14.595056871847264,120.98002247760716
stop_4_119,onumento - Vito Cruz via Rizal Ave. - Stop 119,14.594284920839378,120.97962296411144
stop_4_121,onumento - Vito Cruz via Rizal Ave. - Stop 121,14.593824949211452,120.9789269054765
stop_4_123,onumento - Vito Cruz via Rizal Ave. - Stop 123,14.593061156333835,120.97932937491628
stop_4_125,onumento - Vito Cruz via Rizal Ave. - Stop 125,14.592326002250386,120.97985201894896
stop_4_127,onumento - Vito Cruz via Rizal Ave. - Stop 127,14.591525865151054,120.98025583000992
stop_4_129,onumento - Vito Cruz via Rizal Ave. - Stop 129,14.590665688534536,120.98052948740224
stop_4_131,onumento - Vito Cruz via Rizal Ave. - Stop 131,14.589804745107864,120.98075304906068
stop_4_133,onumento - Vito Cruz via Rizal Ave. - Stop 133,14.588929744884016,120.9809701290976
stop_4_135,onumento - Vito Cruz via Rizal Ave. - Stop 135,14.588133286558598,120.98138319612508
stop_4_137,onumento - Vito Cruz via Rizal Ave. - Stop 137,14.587364494192723,120.98182180460404
stop_4_139,onumento - Vito Cruz via Rizal Ave. - Stop 139,14.586576661430549,120.98226198434692
stop_4_141,onumento - Vito Cruz via Rizal Ave. - Stop 141,14.58579465815545,120.98271344411675
stop_4_143,onumento - Vito Cruz via Rizal Ave. - Stop 143,14.585009176761712,120.98315878292134
stop_4_145,onumento - Vito Cruz via Rizal Ave. - Stop 145,14.584221072559243,120.98359950597732
stop_4_147,onumento - Vito Cruz via Rizal Ave. - Stop 147,14.58343301862947,120.98404031889334
stop_4_149,onumento - Vito Cruz via Rizal Ave. - Stop 149,14.582645073253849,120.9844813258446
stop_4_151,onumento - Vito Cruz via Rizal Ave. - Stop 151,14.581857827939444,120.9849235760726
stop_4_153,onumento - Vito Cruz via Rizal Ave. - Stop 153,14.581072163345013,120.98536863358696
stop_4_155,onumento - Vito Cruz via Rizal Ave. - Stop 155,14.580286498750583,120.98581369110131
stop_4_157,onumento - Vito Cruz via Rizal Ave. - Stop 157,14.579500834156155,120.9862587486157
stop_4_159,onumento - Vito Cruz via Rizal Ave. - Stop 159,14.578716727481378,120.98670652005222
stop_4_161,onumento - Vito Cruz via Rizal Ave. - Stop 161,14.577936201876096,120.98716052977188
stop_4_163,onumento - Vito Cruz via Rizal Ave. - Stop 163,14.577155676270817,120.98761453949152
stop_4_165,onumento - Vito Cruz via Rizal Ave. - Stop 165,14.576374769375953,120.98806788566392
stop_4_167,onumento - Vito Cruz via Rizal Ave. - Stop 167,14.57558949048945,120.98851362338551
stop_4_169,onumento - Vito Cruz via Rizal Ave. - Stop 169,14.574804211602949,120.98895936110712
stop_4_171,onumento - Vito Cruz via Rizal Ave. - Stop 171,14.574018932716449,120.98940509882873
stop_4_173,onumento - Vito Cruz via Rizal Ave. - Stop 173,14.573233126362894,120.98984989757616
stop_4_175,onumento - Vito Cruz via Rizal Ave. - Stop 175,14.572443911614954,120.9902886288466
stop_4_177,onumento - Vito Cruz via Rizal Ave. - Stop 177,14.571654696867016,120.99072736011706
stop_4_179,onumento - Vito Cruz via Rizal Ave. - Stop 179,14.570865482119077,120.99116609138753
stop_4_181,onumento - Vito Cruz via Rizal Ave. - Stop 181,14.570070911597975,120.9915943163084
stop_4_183,onumento - Vito Cruz via Rizal Ave. - Stop 183,14.569252226788995,120.99197523654884
stop_4_185,onumento - Vito Cruz via Rizal Ave. - Stop 185,14.568433541980015,120.9923561567893
stop_4_187,onumento - Vito Cruz via Rizal Ave. - Stop 187,14.567614857171035,120.99273707702974
stop_4_189,onumento - Vito Cruz via Rizal Ave. - Stop 189,14.566796172362055,120.9931179972702
stop_4_191,onumento - Vito Cruz via Rizal Ave. - Stop 191,14.565977487553074,120.99349891751064
stop_4_193,onumento - Vito Cruz via Rizal Ave. - Stop 193,14.565161345760837,120.99388523363338
stop_4_195,onumento - Vito Cruz via Rizal Ave. - Stop 195,14.564347083386028,120.99427551450616
stop_4_197,onumento - Vito Cruz via Rizal Ave. - Stop 197,14.56352990822008,120.9946592885346
stop_4_199,onumento - Vito Cruz via Rizal Ave. - Stop 199,14.562699476238194,120.99501386965296
stop_5_001,Quezon Ave – Taft via España - Stop 1,14.547688,120.998696
stop_5_003,Quezon Ave – Taft via España - Stop 3,14.548567290209522,120.998487010719
stop_5_005,Quezon Ave – Taft via España - Stop 5,14.549446580419042,120.998278021438
stop_5_007,Quezon Ave – Taft via España - Stop 7,14.550325870628564,120.998069032157
stop_5_009,Quezon Ave – Taft via España - Stop 9,14.551205160838084,120.99786004287598
stop_5_011,Quezon Ave – Taft via España - Stop 11,14.552086891970204,120.99766161581354
stop_5_013,Quezon Ave – Taft via España - Stop 13,14.5529687208002,120.9974636115037
stop_5_015,Quezon Ave – Taft via España - Stop 15,14.553850549630198,120.99726560719384
stop_5_017,Quezon Ave – Taft via España - Stop 17,14.554732378460196,120.997067602884
stop_5_019,Quezon Ave – Taft via España - Stop 19,14.55561321482215,120.99686525410212
stop_5_021,Quezon Ave – Taft via España - Stop 21,14.556493548136032,120.99666070325613
stop_5_023,Quezon Ave – Taft via España - Stop 23,14.557373881449916,120.99645615241012
stop_5_025,Quezon Ave – Taft via España - Stop 25,14.558254214763798,120.99625160156413
stop_5_027,Quezon Ave – Taft via España - Stop 27,14.559134401620238,120.99604642252751
stop_5_029,Quezon Ave – Taft via España - Stop 29,14.560014429082017,120.99584055980957
stop_5_031,Quezon Ave – Taft via España - Stop 31,14.560894889408027,120.99563657144677
